OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
1898,1898,"(626924.7433000002, 3676384.436899999)",30-025-20373,,,,,OFR487,No known issues,Abo,-3267.0,Yeso
1899,1899,"(610337.9825999998, 3638211.0622000005)",30-015-30947,,,,,WellCompletionRecord,No known issues,Abo,-3259.0,Yeso
1900,1900,"(460323.0203999998, 3676057.6063)",Yeso_ContactPts_929,,,,,NMBGMR_500k, ,Yeso,6908.0,SanAndres
1901,1901,"(460579.2324000001, 3676000.6317999996)",Yeso_ContactPts_930,,,,,NMBGMR_500k, ,Yeso,,SanAndres
1902,1902,"(460019.6481999997, 3677235.397399999)",Yeso_ContactPts_931,,,,,NMBGMR_500k, ,Yeso,,SanAndres
1903,1903,"(460107.44579999987, 3676633.3505000006)",Yeso_ContactPts_932,,,,,NMBGMR_500k, ,Yeso,,SanAndres
1904,1904,"(508761.62320000026, 3673019.7994999997)",NMBGMR_SSLib-3306,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Yeso,2145.0,SanAndres
1905,1905,"(478758.1934000002, 3634911.5660999995)",GR_RAB_SouthEW-68590,,,,, ,Sampled from cross-section,Yeso,3350.0,SanAndres
1906,1906,"(547823.3276000004, 3627715.5742000006)",GR_RAB_SouthEW-138029,,,,, ,Sampled from cross-section,Yeso,-498.0,SanAndres
1907,1907,"(522622.1791000003, 3630340.4617999997)",GR_RAB_SouthEW-112692,,,,, ,Sampled from cross-section,Yeso,850.0,SanAndres
1908,1908,"(469219.5416000001, 3635907.4297)",GR_RAB_SouthEW-59000,,,,, ,Sampled from cross-section,Yeso,4375.0,SanAndres
1909,1909,"(481774.8026999999, 3634596.6231999993)",GR_RAB_SouthEW-71624,,,,, ,Sampled from cross-section,Yeso,2430.0,SanAndres
1910,1910,"(518308.43510000035, 3630789.7704000007)",GR_RAB_SouthEW-108355,,,,, ,Sampled from cross-section,Yeso,1109.0,SanAndres
1911,1911,"(513978.26389999967, 3631240.790100001)",GR_RAB_SouthEW-104001,,,,, ,Sampled from cross-section,Yeso,1427.0,SanAndres
1912,1912,"(474097.49990000017, 3635398.1564000007)",GR_RAB_SouthEW-63904,,,,, ,Sampled from cross-section,Yeso,3814.0,SanAndres
1913,1913,"(466741.2084999997, 3636121.8323)",GR_RAB_SouthEW-56509,,,,, ,Sampled from cross-section,Yeso,4126.0,SanAndres
1914,1914,"(521076.35259999987, 3630501.4712000005)",GR_RAB_SouthEW-111138,,,,, ,Sampled from cross-section,Yeso,942.0,SanAndres
1915,1915,"(483143.8598999996, 3634453.6896)",GR_RAB_SouthEW-73000,,,,, ,Sampled from cross-section,Yeso,2654.0,SanAndres
1916,1916,"(526082.3712999998, 3629980.057)",GR_RAB_SouthEW-116171,,,,, ,Sampled from cross-section,Yeso,680.0,SanAndres
1917,1917,"(479947.00129999965, 3634787.4510999992)",GR_RAB_SouthEW-69786,,,,, ,Sampled from cross-section,Yeso,2942.0,SanAndres
1918,1918,"(467817.3574000001, 3636053.821900001)",GR_RAB_SouthEW-57590,,,,, ,Sampled from cross-section,Yeso,4064.0,SanAndres
1919,1919,"(482759.31909999996, 3618180.213300001)",OFR543_BB-68320,,,,, ,Sampled from cross-section,Yeso,3453.0,SanAndres
1920,1920,"(473717.07070000004, 3618399.043299999)",OFR543_BB-59261,,,,, ,Sampled from cross-section,Yeso,4505.0,SanAndres
1921,1921,"(488276.1425000001, 3618259.4794999994)",OFR543_BB-73837,,,,, ,Sampled from cross-section,Yeso,2934.0,SanAndres
1922,1922,"(478815.76580000017, 3618123.551999999)",OFR543_BB-64376,,,,, ,Sampled from cross-section,Yeso,3801.0,SanAndres
1923,1923,"(484630.03830000013, 3618207.092)",OFR543_BB-70191,,,,, ,Sampled from cross-section,Yeso,3649.0,SanAndres
1924,1924,"(475060.0148, 3618254.0226000007)",OFR543_BB-60611,,,,, ,Sampled from cross-section,Yeso,4360.0,SanAndres
1925,1925,"(486431.3328999998, 3618232.973099999)",OFR543_BB-71992,,,,, ,Sampled from cross-section,Yeso,3289.0,SanAndres
1926,1926,"(476946.1610000003, 3618096.6893000007)",OFR543_BB-62506,,,,, ,Sampled from cross-section,Yeso,4312.0,SanAndres
1927,1927,"(553242.6459999997, 3643647.7782000005)",Yeso_IsoValuePts_8,,,,,OFR543, ,Yeso,,SanAndres
1928,1928,"(557085.8112000003, 3649621.2785)",Yeso_IsoValuePts_9,,,,,OFR543, ,Yeso,,SanAndres
1929,1929,"(529314.3120999997, 3639167.652899999)",Yeso_IsoValuePts_25,,,,,OFR543, ,Yeso,533.0,SanAndres
1930,1930,"(532784.3192999996, 3667599.2481999993)",Yeso_IsoValuePts_26,,,,,OFR543, ,Yeso,536.0,SanAndres
1931,1931,"(517354.48230000027, 3639167.652899999)",Yeso_IsoValuePts_35,,,,,OFR543, ,Yeso,1002.0,SanAndres
1932,1932,"(510581.44350000005, 3650203.1926000006)",Yeso_IsoValuePts_46,,,,,OFR543, ,Yeso,1422.0,SanAndres
1933,1933,"(515535.9581000004, 3674013.0715999994)",Yeso_IsoValuePts_47,,,,,OFR543, ,Yeso,1516.0,SanAndres
1934,1934,"(496804.0937000001, 3627669.5628999993)",Yeso_IsoValuePts_56,,,,,OFR543, ,Yeso,1843.0,SanAndres
1935,1935,"(504796.14180000033, 3665052.8211000003)",Yeso_IsoValuePts_58,,,,,OFR543, ,Yeso,1976.0,SanAndres
1936,1936,"(506670.60830000043, 3674996.0308999997)",Yeso_IsoValuePts_59,,,,,OFR543, ,Yeso,,SanAndres
1937,1937,"(496459.7335999999, 3669532.9463)",Yeso_IsoValuePts_72,,,,,OFR543, ,Yeso,2595.0,SanAndres
1938,1938,"(481793.6475999998, 3619399.0045)",Yeso_IsoValuePts_82,,,,,OFR543, ,Yeso,,SanAndres
1939,1939,"(483374.80229999963, 3651612.4453)",Yeso_IsoValuePts_85,,,,,OFR543, ,Yeso,3100.0,SanAndres
1940,1940,"(482745.47589999996, 3655140.7459999993)",Yeso_IsoValuePts_86,,,,,OFR543, ,Yeso,3116.0,SanAndres
1941,1941,"(485360.8761999998, 3662481.1757999994)",Yeso_IsoValuePts_87,,,,,OFR543, ,Yeso,3128.0,SanAndres
1942,1942,"(485669.11730000004, 3672128.7687)",Yeso_IsoValuePts_88,,,,,OFR543, ,Yeso,3149.0,SanAndres
1943,1943,"(473806.62629999965, 3631202.9858)",Yeso_IsoValuePts_99,,,,,OFR543, ,Yeso,,SanAndres
1944,1944,"(474609.32830000017, 3641441.3720999993)",Yeso_IsoValuePts_100,,,,,OFR543, ,Yeso,,SanAndres
1945,1945,"(467619.4930999996, 3648625.6951)",Yeso_IsoValuePts_102,,,,,OFR543, ,Yeso,4071.0,SanAndres
1946,1946,"(472501.3929000003, 3653437.820800001)",Yeso_IsoValuePts_104,,,,,OFR543, ,Yeso,3867.0,SanAndres
1947,1947,"(473821.6506000003, 3657585.9455999993)",Yeso_IsoValuePts_105,,,,,OFR543, ,Yeso,3768.0,SanAndres
1948,1948,"(473881.9414999997, 3667594.7404999994)",Yeso_IsoValuePts_106,,,,,OFR543, ,Yeso,3745.0,SanAndres
1949,1949,"(473331.18879999965, 3651881.3330000006)",Yeso_IsoValuePts_115,,,,,OFR543, ,Yeso,3862.0,SanAndres
1950,1950,"(463355.08189999964, 3625727.2771000005)",Yeso_IsoValuePts_130,,,,,OFR543, ,Yeso,,SanAndres
1951,1951,"(465366.5215999996, 3656243.2312000003)",Yeso_IsoValuePts_133,,,,,OFR543, ,Yeso,4486.0,SanAndres
1952,1952,"(468617.85280000046, 3661568.2792000007)",Yeso_IsoValuePts_134,,,,,OFR543, ,Yeso,4326.0,SanAndres
1953,1953,"(454947.54000000004, 3628714.0273)",Yeso_IsoValuePts_155,,,,,OFR543, ,Yeso,,SanAndres
1954,1954,"(461074.9025999997, 3658581.528999999)",Yeso_IsoValuePts_164,,,,,OFR543, ,Yeso,4980.0,SanAndres
1955,1955,"(460686.8269999996, 3661866.5014999993)",Yeso_IsoValuePts_165,,,,,OFR543, ,Yeso,4913.0,SanAndres
1956,1956,"(462899.0817999998, 3676502.0299999993)",Yeso_IsoValuePts_169,,,,,OFR543, ,Yeso,,SanAndres
1957,1957,"(452562.3406999996, 3665550.6127000004)",Yeso_IsoValuePts_214,,,,,OFR543, ,Yeso,5437.0,SanAndres
1958,1958,"(450804.03139999975, 3673515.2798999995)",Yeso_IsoValuePts_215,,,,,OFR543, ,Yeso,5536.0,SanAndres
1959,1959,"(453897.6895000003, 3651046.7060000002)",Yeso_IsoValuePts_258,,,,,OFR543, ,Yeso,,SanAndres
1960,1960,"(451888.4112, 3645924.5206000004)",Yeso_IsoValuePts_269,,,,,OFR543, ,Yeso,,SanAndres
1961,1961,"(452435.2156999996, 3643760.1839000005)",Yeso_IsoValuePts_270,,,,,OFR543, ,Yeso,,SanAndres
1962,1962,"(446948.22890000045, 3662487.1916000005)",Yeso_IsoValuePts_312,,,,,OFR543, ,Yeso,5927.0,SanAndres
1963,1963,"(447817.5565999998, 3664555.0294000003)",Yeso_IsoValuePts_313,,,,,OFR543, ,Yeso,5945.0,SanAndres
1964,1964,"(443463.6869999999, 3673085.3406000007)",Yeso_IsoValuePts_315,,,,,OFR543, ,Yeso,6022.0,SanAndres
1965,1965,"(441472.5203, 3673470.032299999)",Yeso_IsoValuePts_316,,,,,OFR543, ,Yeso,6008.0,SanAndres
1966,1966,"(449047.8892000001, 3645251.5371000003)",Yeso_IsoValuePts_362,,,,,OFR543, ,Yeso,,SanAndres
1967,1967,"(449886.6299999999, 3645751.582699999)",Yeso_IsoValuePts_367,,,,,OFR543, ,Yeso,,SanAndres
1968,1968,"(441845.93319999985, 3627160.957699999)",Yeso_IsoValuePts_410,,,,,OFR543, ,Yeso,,SanAndres
1969,1969,"(438708.51549999975, 3635955.4981999993)",Yeso_IsoValuePts_458,,,,,OFR543, ,Yeso,,SanAndres
1970,1970,"(439410.21800000034, 3635446.7377000004)",Yeso_IsoValuePts_459,,,,,OFR543, ,Yeso,,SanAndres
1971,1971,"(438715.9400000004, 3628894.7237)",Yeso_IsoValuePts_527,,,,,OFR543, ,Yeso,,SanAndres
1972,1972,"(439695.0246000001, 3625707.7267000005)",Yeso_IsoValuePts_529,,,,,OFR543, ,Yeso,,SanAndres
1973,1973,"(422113.6693000002, 3627335.7410000004)",Yeso_IsoValuePts_581,,,,,OFR543, ,Yeso,,SanAndres
1974,1974,"(426380.66610000003, 3637006.9003999997)",Yeso_IsoValuePts_619,,,,,OFR543, ,Yeso,,SanAndres
1975,1975,"(428449.09279999975, 3626364.656199999)",Yeso_IsoValuePts_624,,,,,OFR543, ,Yeso,,SanAndres
1976,1976,"(427405.0943, 3625629.9879)",Yeso_IsoValuePts_625,,,,,OFR543, ,Yeso,,SanAndres
1977,1977,"(442174.8543999996, 3628426.969799999)",Yeso_ContactPts_265,,,,,NMBGMR_500k, ,Yeso,6039.0,SanAndres
1978,1978,"(450511.4391999999, 3630032.1664000005)",Yeso_ContactPts_273,,,,,NMBGMR_500k, ,Yeso,5256.0,SanAndres
1979,1979,"(473825.2873999998, 3644545.0867999997)",Yeso_ContactPts_337,,,,,NMBGMR_500k, ,Yeso,4067.0,SanAndres
1980,1980,"(455912.32519999985, 3645426.0198)",Yeso_ContactPts_348,,,,,NMBGMR_500k, ,Yeso,5714.0,SanAndres
1981,1981,"(443548.9880999997, 3649693.7278000005)",Yeso_ContactPts_375,,,,,NMBGMR_500k, ,Yeso,6427.0,SanAndres
1982,1982,"(435625.2553000003, 3655045.9047)",Yeso_ContactPts_436,,,,,NMBGMR_500k, ,Yeso,6590.0,SanAndres
1983,1983,"(427748.0987999998, 3650467.2317999993)",Yeso_ContactPts_447,,,,,NMBGMR_500k, ,Yeso,6680.0,SanAndres
1984,1984,"(437979.8398000002, 3650474.6291000005)",Yeso_ContactPts_490,,,,,NMBGMR_500k, ,Yeso,6574.0,SanAndres
1985,1985,"(440368.5223000003, 3654274.3014)",Yeso_ContactPts_492,,,,,NMBGMR_500k, ,Yeso,6317.0,SanAndres
1986,1986,"(446902.6414000001, 3657395.2580999993)",Yeso_ContactPts_495,,,,,NMBGMR_500k, ,Yeso,5872.0,SanAndres
1987,1987,"(442198.26970000006, 3658651.4453999996)",Yeso_ContactPts_499,,,,,NMBGMR_500k, ,Yeso,6231.0,SanAndres
1988,1988,"(444313.0963000003, 3659046.2929)",Yeso_ContactPts_500,,,,,NMBGMR_500k, ,Yeso,6002.0,SanAndres
1989,1989,"(441018.3646999998, 3663133.415100001)",Yeso_ContactPts_501,,,,,NMBGMR_500k, ,Yeso,6093.0,SanAndres
1990,1990,"(438542.34889999963, 3662792.509400001)",Yeso_ContactPts_502,,,,,NMBGMR_500k, ,Yeso,6342.0,SanAndres
1991,1991,"(439357.49760000035, 3664668.7907)",Yeso_ContactPts_504,,,,,NMBGMR_500k, ,Yeso,6283.0,SanAndres
1992,1992,"(462363.55979999993, 3650339.2316999994)",Yeso_ContactPts_510,,,,,NMBGMR_500k, ,Yeso,4963.0,SanAndres
1993,1993,"(453084.2934999997, 3654549.1524)",Yeso_ContactPts_515,,,,,NMBGMR_500k, ,Yeso,5735.0,SanAndres
1994,1994,"(443709.9238999998, 3653958.0726999994)",Yeso_ContactPts_519,,,,,NMBGMR_500k, ,Yeso,6174.0,SanAndres
1995,1995,"(676971.6763000004, 3632816.2969000004)",30-025-28987-0001,,,,,SalineSE,No known issues,Hueco,-4938.0,Abo
1996,1996,"(579734.5630999999, 3619007.6719000004)",30-015-22698,,,,,OFR497,No known issues,Wolfcamp,-4271.0,Abo
1997,1997,"(605571.6332999999, 3628585.7303)",30-015-27068,,,,,OFR497,No known issues,Wolfcamp,-4019.0,Abo
1998,1998,"(657549.6031999998, 3620333.0472999997)",30-025-28999,,,,,OFR497,No known issues,Wolfcamp,-3924.0,Abo
1999,1999,"(596383.4170000004, 3620384.9626)",30-015-24651,,,,,SalineSE,No known issues,Hueco,-6020.0,Abo
2000,2000,"(627869.2495999997, 3617810.1032)",30-025-01658,,,,,SalineSE,No known issues,Hueco,-6838.0,Abo
2001,2001,"(605320.1805999996, 3617966.6983000003)",30-015-23938,,,,,SalineSE,No known issues,Hueco,-5855.0,Abo
2002,2002,"(599224.6546999998, 3629053.3282999992)",30-015-26969,,,,,SalineSE,No known issues,Hueco,-4635.0,Abo
2003,2003,"(619738.5184000004, 3622936.824100001)",30-025-00869,,,,,SalineSE,No known issues,Hueco,-6397.0,Abo
2004,2004,"(653011.5324999997, 3621967.8586999997)",30-025-03977,,,,,SalineSE,No known issues,Hueco,,Abo
2005,2005,"(624531.9548000004, 3621394.7204)",30-025-21246,,,,,OFR497,No known issues,Wolfcamp,-6581.0,Abo
2006,2006,"(434627.52770000044, 3617747.2196999993)",SouthernSacramentoCompilationWNS-33879,,,,, ,Sampled from cross-section,Abo,7026.0,Yeso
2007,2007,"(660164.2588, 3613392.4582)",30-025-05640,,,,,SalineSE,No known issues,Abo,-3414.0,Yeso
2008,2008,"(545215.7292999998, 3614842.5331999995)",30-015-26562,,,,,SalineSE,No known issues,Abo,-536.0,Yeso
2009,2009,"(530660.0340999998, 3614721.260500001)",30-015-00028,,,,,SalineSE,No known issues,Abo,403.0,Yeso
2010,2010,"(525028.8721000003, 3616339.7541000005)",30-015-34427,,,,,OCD_online_2018,No known issues,Abo,723.0,Yeso
2011,2011,"(526578.9654999999, 3615207.0714999996)",30-015-32750,,,,,OCD_online_2018,No known issues,Abo,603.0,Yeso
2012,2012,"(525826.4368000003, 3616313.0371000003)",30-015-33059,,,,,OCD_online_2018,No known issues,Abo,664.0,Yeso
2013,2013,"(527439.6920999996, 3615916.8896999992)",30-015-33499,,,,,OCD_online_2018,No known issues,Abo,550.0,Yeso
2014,2014,"(526124.6456000004, 3617149.8575999998)",30-015-34844,,,,,OCD_online_2018,No known issues,Abo,600.0,Yeso
2015,2015,"(519481.52990000043, 3616316.7775999997)",30-015-35120,,,,,OCD_online_2018,No known issues,Abo,1027.0,Yeso
2016,2016,"(524247.11649999954, 3614578.2195999995)",30-015-34725,,,,,OCD_online_2018,No known issues,Abo,786.0,Yeso
2017,2017,"(523883.23670000024, 3616265.0474999994)",30-015-34640,,,,,OCD_online_2018,No known issues,Abo,755.0,Yeso
2018,2018,"(522635.4285000004, 3614565.965399999)",30-015-34724,,,,,OCD_online_2018,No known issues,Abo,827.0,Yeso
2019,2019,"(521007.87509999983, 3614611.028999999)",30-015-35026,,,,,OCD_online_2018,No known issues,Abo,924.0,Yeso
2020,2020,"(523394.42090000026, 3614571.1016000006)",30-015-34726,,,,,OCD_online_2018,No known issues,Abo,777.0,Yeso
2021,2021,"(523104.2123999996, 3616318.6130999997)",30-015-34374,,,,,OCD_online_2018,No known issues,Abo,784.0,Yeso
2022,2022,"(522807.5203, 3615639.2048000004)",30-015-35143,,,,,OCD_online_2018,No known issues,Abo,792.0,Yeso
2023,2023,"(517806.75409999955, 3614548.117799999)",30-015-35166,,,,,OCD_online_2018,No known issues,Abo,1050.0,Yeso
2024,2024,"(447120.1891000001, 3616805.5270000007)",OFR543_CC-34657,,,,, ,Sampled from cross-section,Abo,5399.0,Yeso
2025,2025,"(458400.0701000001, 3615869.8060999997)",SouthernSacramentoCompilationENS-35533,,,,, ,Sampled from cross-section,Abo,,Yeso
2026,2026,"(458374.86290000007, 3614913.3358999994)",SouthernSacramentoCompilationENS-36490,,,,, ,Sampled from cross-section,Abo,,Yeso
2027,2027,"(434112.60059999954, 3614669.1126000006)",SouthernSacramentoCompilationWNS-37000,,,,, ,Sampled from cross-section,Abo,6219.0,Yeso
2028,2028,"(434424.43960000016, 3616533.2092000004)",SouthernSacramentoCompilationWNS-35110,,,,, ,Sampled from cross-section,Abo,6553.0,Yeso
2029,2029,"(478327.38850000035, 3617264.8182999995)",Yeso_IsoValuePts_98,,,,,OFR543, ,Yeso,,SanAndres
2030,2030,"(553655.6260000002, 3616801.3652999997)",30-015-26270,,,,,OFR497,nan,"Paddock,Blinebry,Tubb",-1231.0,SanAndres
2031,2031,"(508863.88900000043, 3616767.0265999995)",Yeso_IsoValuePts_43,,,,,OFR543, ,Yeso,1538.0,SanAndres
2032,2032,"(481125.3361999998, 3615103.1281000003)",Yeso_IsoValuePts_97,,,,,OFR543, ,Yeso,,SanAndres
2033,2033,"(470842.23029999994, 3616123.5494)",Yeso_IsoValuePts_143,,,,,OFR543, ,Yeso,,SanAndres
2034,2034,"(444433.94930000044, 3615340.2969000004)",Yeso_IsoValuePts_389,,,,,OFR543, ,Yeso,,SanAndres
2035,2035,"(441320.96740000043, 3613683.739)",Yeso_IsoValuePts_391,,,,,OFR543, ,Yeso,,SanAndres
2036,2036,"(443273.3225999996, 3615564.0186)",Yeso_IsoValuePts_419,,,,,OFR543, ,Yeso,,SanAndres
2037,2037,"(439381.4907999998, 3614269.0527999997)",Yeso_IsoValuePts_441,,,,,OFR543, ,Yeso,,SanAndres
2038,2038,"(437038.9155000001, 3613997.8845000006)",Yeso_IsoValuePts_442,,,,,OFR543, ,Yeso,,SanAndres
2039,2039,"(583686.5176999997, 3614231.911800001)",30-015-23942,,,,,OFR497,No known issues,Wolfcamp,-5420.0,Abo
2040,2040,"(633797.3554999996, 3617613.1999999993)",30-025-32963,,,,,SalineSE,No known issues,Hueco,-6908.0,Abo
2041,2041,"(614613.4101, 3615704.5523000006)",30-025-35490,,,,,OFR497,No known issues,Wolfcamp,-6803.0,Abo
2042,2042,"(422986.38719999976, 3632256.3872999996)",GR_RAB_SouthEW-12281,,,,, ,Sampled from cross-section,Abo,,Yeso
2043,2043,"(547681.2951999996, 3658552.0913999993)",30-005-60055,,,,,SalineSE,No known issues,"Yeso,Tubb",,SanAndres
2044,2044,"(500052.25820000004, 3632691.2874)",GR_RAB_SouthEW-90000,,,,, ,Sampled from cross-section,Yeso,,SanAndres
2045,2045,"(501046.87760000024, 3632587.6904000007)",GR_RAB_SouthEW-91000,,,,, ,Sampled from cross-section,Yeso,,SanAndres
2046,2046,"(544810.1290999996, 3628029.4212999996)",GR_RAB_SouthEW-135000,,,,, ,Sampled from cross-section,Yeso,,SanAndres
2047,2047,"(545804.7483999999, 3627925.8243000004)",GR_RAB_SouthEW-136000,,,,, ,Sampled from cross-section,Yeso,,SanAndres
2048,2048,"(550223.3103, 3619753.776799999)",Yeso_IsoValuePts_5,,,,,OFR543, ,Yeso,,SanAndres
2049,2049,"(548698.7017000001, 3626225.0688000005)",Yeso_IsoValuePts_6,,,,,OFR543, ,Yeso,,SanAndres
2050,2050,"(552468.0975000001, 3636690.6652000006)",Yeso_IsoValuePts_7,,,,,OFR543, ,Yeso,,SanAndres
2051,2051,"(539588.0791999996, 3621247.151900001)",Yeso_IsoValuePts_14,,,,,OFR543, ,Yeso,,SanAndres
2052,2052,"(539363.8920999998, 3625727.2771000005)",Yeso_IsoValuePts_15,,,,,OFR543, ,Yeso,,SanAndres
2053,2053,"(540633.0650000004, 3632696.3608999997)",Yeso_IsoValuePts_16,,,,,OFR543, ,Yeso,,SanAndres
2054,2054,"(546000.4589999998, 3669524.6328)",Yeso_IsoValuePts_18,,,,,OFR543, ,Yeso,,SanAndres
2055,2055,"(519182.34920000006, 3621247.151900001)",Yeso_IsoValuePts_34,,,,,OFR543, ,Yeso,,SanAndres
2056,2056,"(499125.3043999998, 3651720.319)",Yeso_IsoValuePts_57,,,,,OFR543, ,Yeso,1955.0,SanAndres
2057,2057,"(485864.2735000001, 3628714.0273)",Yeso_IsoValuePts_70,,,,,OFR543, ,Yeso,,SanAndres
2058,2058,"(486453.72250000015, 3635683.1109999996)",Yeso_IsoValuePts_71,,,,,OFR543, ,Yeso,,SanAndres
2059,2059,"(477588.67650000006, 3648625.6951)",Yeso_IsoValuePts_113,,,,,OFR543, ,Yeso,3735.0,SanAndres
2060,2060,"(475820.14719999954, 3651290.2358)",Yeso_IsoValuePts_114,,,,,OFR543, ,Yeso,,SanAndres
2061,2061,"(461733.53699999955, 3637176.4860999994)",Yeso_IsoValuePts_131,,,,,OFR543, ,Yeso,,SanAndres
2062,2062,"(467680.93850000016, 3617264.8182999995)",Yeso_IsoValuePts_141,,,,,OFR543, ,Yeso,,SanAndres
2063,2063,"(471340.0219999999, 3619926.206700001)",Yeso_IsoValuePts_142,,,,,OFR543, ,Yeso,,SanAndres
2064,2064,"(453694.9258000003, 3618260.4016999993)",Yeso_IsoValuePts_154,,,,,OFR543, ,Yeso,,SanAndres
2065,2065,"(459202.46800000034, 3652798.5820000004)",Yeso_IsoValuePts_163,,,,,OFR543, ,Yeso,5142.0,SanAndres
2066,2066,"(458323.6819000002, 3648329.3753999993)",Yeso_IsoValuePts_187,,,,,OFR543, ,Yeso,,SanAndres
2067,2067,"(458850.11789999995, 3650846.142999999)",Yeso_IsoValuePts_188,,,,,OFR543, ,Yeso,,SanAndres
2068,2068,"(458233.31989999954, 3648353.894099999)",Yeso_IsoValuePts_189,,,,,OFR543, ,Yeso,,SanAndres
2069,2069,"(451926.8443999998, 3634202.4146999996)",Yeso_IsoValuePts_191,,,,,OFR543, ,Yeso,,SanAndres
2070,2070,"(448634.69990000036, 3617762.6099999994)",Yeso_IsoValuePts_203,,,,,OFR543, ,Yeso,,SanAndres
2071,2071,"(452291.0663999999, 3637861.1843)",Yeso_IsoValuePts_247,,,,,OFR543, ,Yeso,,SanAndres
2072,2072,"(447583.96949999966, 3635311.6668999996)",Yeso_IsoValuePts_256,,,,,OFR543, ,Yeso,,SanAndres
2073,2073,"(449365.64829999954, 3626724.4453)",Yeso_IsoValuePts_257,,,,,OFR543, ,Yeso,,SanAndres
2074,2074,"(445974.3547, 3632249.4944)",Yeso_IsoValuePts_348,,,,,OFR543, ,Yeso,,SanAndres
2075,2075,"(445838.0920000002, 3647187.1949000005)",Yeso_IsoValuePts_361,,,,,OFR543, ,Yeso,,SanAndres
2076,2076,"(446628.44379999954, 3647364.6306)",Yeso_IsoValuePts_366,,,,,OFR543, ,Yeso,,SanAndres
2077,2077,"(448967.2407999998, 3644464.3696999997)",Yeso_IsoValuePts_368,,,,,OFR543, ,Yeso,,SanAndres
2078,2078,"(446596.18379999977, 3644932.1525)",Yeso_IsoValuePts_369,,,,,OFR543, ,Yeso,,SanAndres
2079,2079,"(442466.9940999998, 3634953.8302999996)",Yeso_IsoValuePts_371,,,,,OFR543, ,Yeso,,SanAndres
2080,2080,"(442354.08609999996, 3633408.998299999)",Yeso_IsoValuePts_372,,,,,OFR543, ,Yeso,,SanAndres
2081,2081,"(444224.2664000001, 3620600.0186)",Yeso_IsoValuePts_387,,,,,OFR543, ,Yeso,,SanAndres
2082,2082,"(429541.1127000004, 3617482.073999999)",Yeso_IsoValuePts_397,,,,,OFR543, ,Yeso,,SanAndres
2083,2083,"(444606.2355000004, 3638585.4086000007)",Yeso_IsoValuePts_402,,,,,OFR543, ,Yeso,,SanAndres
2084,2084,"(443678.8269999996, 3619671.3334)",Yeso_IsoValuePts_411,,,,,OFR543, ,Yeso,,SanAndres
2085,2085,"(425111.5939999996, 3644901.7652000003)",Yeso_IsoValuePts_446,,,,,OFR543, ,Yeso,,SanAndres
2086,2086,"(432555.4116000002, 3618771.1645)",Yeso_IsoValuePts_447,,,,,OFR543, ,Yeso,,SanAndres
2087,2087,"(440041.75090000033, 3640913.850299999)",Yeso_IsoValuePts_454,,,,,OFR543, ,Yeso,,SanAndres
2088,2088,"(436831.46449999977, 3638972.974199999)",Yeso_IsoValuePts_455,,,,,OFR543, ,Yeso,,SanAndres
2089,2089,"(437813.84619999956, 3636657.2367000002)",Yeso_IsoValuePts_456,,,,,OFR543, ,Yeso,,SanAndres
